date,system,stake,profit,equity,peak,dd
2025-09-27 14:00:00,HT,5.5,2.2,171.70000000000005,171.70000000000005,0.0
2025-09-28 00:30:00,HT,1.2,0.48,172.18000000000004,172.18000000000004,0.0
2025-09-28 16:30:00,HT,5.5,2.2,174.38000000000002,174.38000000000002,0.0
2025-09-30 18:45:00,HT,5.5,2.2,176.58,176.58,0.0
2025-10-01 18:45:00,HT,5.5,-5.5,171.08,176.58,-5.5
2025-10-01 22:00:00,HT,1.2,0.48,171.56,176.58,-5.02000000000001
2025-10-04 03:05:00,HT,1.2,0.48,172.04,176.58,-4.5400000000000205
2025-10-04 05:00:00,HT,5.5,-5.5,166.54,176.58,-10.04000000000002
2025-10-04 16:15:00,HT,5.5,2.2,168.73999999999998,176.58,-7.840000000000032
2025-10-05 06:00:00,HT,5.5,2.2,170.93999999999997,176.58,-5.640000000000043
2025-10-06 17:30:00,HT,1.2,0.48,171.41999999999996,176.58,-5.160000000000053
2025-10-17 10:00:00,HT,5.5,2.2,173.61999999999995,176.58,-2.960000000000065
2025-10-18 11:35:00,HT,5.5,2.2,175.81999999999994,176.58,-0.7600000000000762
2025-10-18 17:30:00,HT,5.5,2.2,178.01999999999992,178.01999999999992,0.0
2025-10-18 23:00:00,HT,1.2,0.48,178.49999999999991,178.49999999999991,0.0
2025-10-19 01:00:00,HT,1.2,0.48,178.9799999999999,178.9799999999999,0.0
2025-10-19 03:05:00,HT,1.2,0.48,179.4599999999999,179.4599999999999,0.0
2025-10-19 03:55:00,HT,5.5,2.2,181.65999999999988,181.65999999999988,0.0
2025-10-19 12:00:00,HT,5.5,2.2,183.85999999999987,183.85999999999987,0.0
2025-10-20 22:00:00,HT,5.5,2.2,186.05999999999986,186.05999999999986,0.0
2025-10-23 16:30:00,HT,5.5,2.2,188.25999999999985,188.25999999999985,0.0
2025-10-24 11:35:00,HT,5.5,-5.5,182.75999999999985,188.25999999999985,-5.5
2025-10-25 05:00:00,HT,5.5,2.2,184.95999999999984,188.25999999999985,-3.3000000000000114
2025-10-26 03:05:00,HT,1.2,0.48,185.43999999999983,188.25999999999985,-2.8200000000000216
2025-10-26 11:35:00,HT,5.5,2.2,187.63999999999982,188.25999999999985,-0.620000000000033
2025-10-26 15:00:00,HT,5.5,2.2,189.8399999999998,189.8399999999998,0.0
2025-10-26 23:30:00,HT,5.5,2.2,192.0399999999998,192.0399999999998,0.0
2025-10-27 18:00:00,HT,5.5,2.2,194.23999999999978,194.23999999999978,0.0
2025-10-28 19:30:00,HT,5.5,2.2,196.43999999999977,196.43999999999977,0.0
2025-11-01 11:35:00,HT,5.5,2.2,198.63999999999976,198.63999999999976,0.0
2025-11-02 13:00:00,HT,5.5,2.2,200.83999999999975,200.83999999999975,0.0
2025-11-03 17:00:00,HT,5.5,2.2,203.03999999999974,203.03999999999974,0.0
2025-11-03 17:00:00,HT,5.5,2.2,205.23999999999972,205.23999999999972,0.0
2025-11-05 19:45:00,HT,5.5,2.2,207.4399999999997,207.4399999999997,0.0
2025-11-07 18:00:00,HT,5.5,2.2,209.6399999999997,209.6399999999997,0.0
